"","IdLandkreis","Meldedatum","gemeldete Fallzahl des Tages","Laufender Tagesdurchschnitt der vergangenen 7 Tage"
"2135",5513,"2022-05-15",39,149.571428571429
"2136",5515,"2022-05-15",6,233.142857142857
"2137",5554,"2022-05-15",1,341.428571428571
"2138",5558,"2022-05-15",1,201.428571428571
"2139",5562,"2022-05-15",243,342.285714285714
"2140",5566,"2022-05-15",27,495.285714285714
"2141",5711,"2022-05-15",112,203.428571428571
"2142",5754,"2022-05-15",119,218.142857142857
"2143",5758,"2022-05-15",61,157.142857142857
"2144",5766,"2022-05-15",8,240.571428571429
"2145",5915,"2022-05-15",54,144.714285714286
"2146",5954,"2022-05-15",42,225.857142857143
"2147",5974,"2022-05-15",15,199.428571428571
"2148",6433,"2022-05-15",81,199.428571428571
"2149",6436,"2022-05-15",54,193.142857142857
"2150",6531,"2022-05-15",155,251.428571428571
"2151",6532,"2022-05-15",82,227.857142857143
"2152",6533,"2022-05-15",49,149.857142857143
"2153",6534,"2022-05-15",12,215.571428571429
"2154",6631,"2022-05-15",84,204.285714285714
"2155",6634,"2022-05-15",1,192
"2156",6636,"2022-05-15",1,92
"2157",7111,"2022-05-15",13,63
"2158",7137,"2022-05-15",66,130.571428571429
"2159",7311,"2022-05-15",5,29.7142857142857
"2160",7314,"2022-05-15",28,71.5714285714286
"2161",7318,"2022-05-15",6,28.1428571428571
"2162",7333,"2022-05-15",18,54.2857142857143
"2163",7338,"2022-05-15",23,95.7142857142857
"2164",8115,"2022-05-15",90,277.428571428571
"2165",8116,"2022-05-15",8,316.285714285714
"2166",8117,"2022-05-15",51,117.571428571429
"2167",8118,"2022-05-15",94,293.142857142857
"2168",8119,"2022-05-15",7,248
"2169",8125,"2022-05-15",30,205.428571428571
"2170",8126,"2022-05-15",2,76
"2171",8128,"2022-05-15",5,81.7142857142857
"2172",8135,"2022-05-15",36,92
"2173",8221,"2022-05-15",28,105.142857142857
"2174",8222,"2022-05-15",73,197.571428571429
"2175",8226,"2022-05-15",176,412
"2176",8236,"2022-05-15",2,145
"2177",8311,"2022-05-15",49,170.714285714286
"2178",8315,"2022-05-15",51,187.571428571429
"2179",8316,"2022-05-15",44,114.571428571429
"2180",8317,"2022-05-15",68,271
"2181",8325,"2022-05-15",13,54.2857142857143
"2182",8335,"2022-05-15",8,138.428571428571
"2183",8337,"2022-05-15",31,85.5714285714286
"2184",8415,"2022-05-15",47,173.857142857143
"2185",8416,"2022-05-15",1,188.571428571429
"2186",8421,"2022-05-15",35,56.7142857142857
"2187",8425,"2022-05-15",74,101.857142857143
"2188",8426,"2022-05-15",4,131.285714285714
"2189",8437,"2022-05-15",33,97.1428571428571
"2190",9161,"2022-05-15",28,78.1428571428571
"2191",9162,"2022-05-15",555,1100.28571428571
"2192",9163,"2022-05-15",26,49.2857142857143
"2193",9171,"2022-05-15",63,114.571428571429
"2194",9172,"2022-05-15",6,57.8571428571429
"2195",9173,"2022-05-15",39,117.285714285714
"2196",9175,"2022-05-15",64,188.285714285714
"2197",9178,"2022-05-15",76,169.285714285714
"2198",9179,"2022-05-15",1,206.571428571429
"2199",9183,"2022-05-15",65,107.428571428571
"2200",9184,"2022-05-15",126,289.714285714286
"2201",9185,"2022-05-15",64,91.8571428571429
"2202",9186,"2022-05-15",24,96.4285714285714
"2203",9187,"2022-05-15",101,240.857142857143
"2204",9188,"2022-05-15",4,104.428571428571
"2205",9189,"2022-05-15",101,166.714285714286
"2206",9190,"2022-05-15",1,128.714285714286
"2207",9262,"2022-05-15",15,55
"2208",9271,"2022-05-15",47,92.1428571428571
"2209",9272,"2022-05-15",6,42
"2210",9273,"2022-05-15",25,90.7142857142857
"2211",9275,"2022-05-15",22,158.142857142857
"2212",9276,"2022-05-15",22,45.7142857142857
"2213",9277,"2022-05-15",28,68.1428571428571
"2214",9279,"2022-05-15",33,76
"2215",9361,"2022-05-15",6,22.2857142857143
"2216",9363,"2022-05-15",7,27
"2217",9371,"2022-05-15",25,80.8571428571429
"2218",9374,"2022-05-15",19,69
"2219",9376,"2022-05-15",15,112.714285714286
"2220",9377,"2022-05-15",20,53.8571428571429
"2221",9461,"2022-05-15",15,44.4285714285714
"2222",9462,"2022-05-15",30,61.2857142857143
"2223",9463,"2022-05-15",13,25.1428571428571
"2224",9471,"2022-05-15",44,111.285714285714
"2225",9472,"2022-05-15",41,95
"2226",9473,"2022-05-15",15,50.7142857142857
"2227",9474,"2022-05-15",21,81.5714285714286
"2228",9476,"2022-05-15",6,41.2857142857143
"2229",9478,"2022-05-15",27,52.1428571428571
"2230",9479,"2022-05-15",23,54.4285714285714
"2231",9561,"2022-05-15",13,35
"2232",9562,"2022-05-15",11,59.2857142857143
"2233",9563,"2022-05-15",26,93.4285714285714
"2234",9564,"2022-05-15",157,307.285714285714
"2235",9565,"2022-05-15",11,28.2857142857143
"2236",9571,"2022-05-15",78,178.571428571429
"2237",9572,"2022-05-15",15,102
"2238",9573,"2022-05-15",15,101.285714285714
"2239",9574,"2022-05-15",26,126.857142857143
"2240",9575,"2022-05-15",36,84.8571428571429
"2241",9576,"2022-05-15",46,106.857142857143
"2242",9577,"2022-05-15",43,94.1428571428571
"2243",9662,"2022-05-15",10,23
"2244",9671,"2022-05-15",2,152.571428571429
"2245",9675,"2022-05-15",18,59.2857142857143
"2246",9676,"2022-05-15",35,117.857142857143
"2247",9677,"2022-05-15",45,123.285714285714
"2248",9678,"2022-05-15",37,70.2857142857143
"2249",9761,"2022-05-15",82,216.142857142857
"2250",9763,"2022-05-15",25,48
"2251",9764,"2022-05-15",27,22.7142857142857
"2252",9772,"2022-05-15",2,225.142857142857
"2253",9774,"2022-05-15",8,100.142857142857
"2254",9777,"2022-05-15",1,153.571428571429
"2255",9780,"2022-05-15",76,122.571428571429
"2256",11001,"2022-05-15",2,186.571428571429
"2257",11002,"2022-05-15",23,154.714285714286
"2258",11006,"2022-05-15",11,162.428571428571
"2259",11008,"2022-05-15",4,125.428571428571
"2260",11009,"2022-05-15",5,149.857142857143
"2261",11012,"2022-05-15",59,105
"2262",12063,"2022-05-15",14,51.8571428571429
"2263",12064,"2022-05-15",5,91.7142857142857
"2264",12066,"2022-05-15",4,55.2857142857143
"2265",12071,"2022-05-15",11,48.5714285714286
"2266",12072,"2022-05-15",7,81.1428571428571
"2267",13071,"2022-05-15",17,94
"2268",13072,"2022-05-15",1,101.714285714286
"2269",13073,"2022-05-15",1,91
"2270",13075,"2022-05-15",1,110.428571428571
"2271",14522,"2022-05-15",70,113.428571428571
"2272",14523,"2022-05-15",13,82.2857142857143
"2273",14524,"2022-05-15",41,92.7142857142857
"2274",14612,"2022-05-15",92,259.714285714286
"2275",14625,"2022-05-15",5,107.285714285714
"2276",14626,"2022-05-15",7,56.2857142857143
"2277",14627,"2022-05-15",8,112.714285714286
"2278",14713,"2022-05-15",71,332.285714285714
"2279",15082,"2022-05-15",10,70.4285714285714
"2280",15084,"2022-05-15",84,78.2857142857143
"2281",15088,"2022-05-15",5,112.142857142857
"2282",16053,"2022-05-15",1,60.7142857142857
"2283",16062,"2022-05-15",1,14.4285714285714
"2284",16066,"2022-05-15",4,45.1428571428571
"2285",16070,"2022-05-15",39,49.4285714285714
"2286",16072,"2022-05-15",1,18
"2287",16076,"2022-05-15",4,16.4285714285714
"2288",16077,"2022-05-15",5,22.2857142857143
"2289",11000,"2022-05-15",104,2082.57142857143
"2290",1004,"2022-05-14",1,76.5714285714286
"2291",1053,"2022-05-14",43,183.428571428571
"2292",1054,"2022-05-14",70,212.571428571429
"2293",1055,"2022-05-14",1,210.571428571429
"2294",1056,"2022-05-14",143,293.714285714286
"2295",1059,"2022-05-14",124,197
"2296",1060,"2022-05-14",97,284.571428571429
"2297",1061,"2022-05-14",14,203
"2298",2000,"2022-05-14",785,1452.14285714286
"2299",3154,"2022-05-14",34,67.2857142857143
"2300",3157,"2022-05-14",56,127.571428571429
"2301",3159,"2022-05-14",2,384
"2302",3241,"2022-05-14",372,914
"2303",3251,"2022-05-14",1,303
"2304",3252,"2022-05-14",95,125.571428571429
"2305",3255,"2022-05-14",14,73
"2306",3353,"2022-05-14",120,292
"2307",3355,"2022-05-14",86,191.142857142857
"2308",3356,"2022-05-14",43,113.285714285714
"2309",3357,"2022-05-14",150,189.142857142857
"2310",3358,"2022-05-14",55,129.714285714286
"2311",3359,"2022-05-14",138,229.428571428571
"2312",3402,"2022-05-14",2,35.4285714285714
"2313",3403,"2022-05-14",184,253.714285714286
"2314",3404,"2022-05-14",56,114.285714285714
"2315",3405,"2022-05-14",32,62.7142857142857
"2316",3451,"2022-05-14",216,226.571428571429
"2317",3452,"2022-05-14",55,210.142857142857
"2318",3453,"2022-05-14",125,242.571428571429
"2319",3454,"2022-05-14",360,461.285714285714
"2320",3455,"2022-05-14",58,112.428571428571
"2321",3456,"2022-05-14",140,152.428571428571
"2322",3457,"2022-05-14",52,148.285714285714
"2323",3458,"2022-05-14",7,206.714285714286
"2324",3459,"2022-05-14",85,346
"2325",3460,"2022-05-14",71,165.428571428571
"2326",3461,"2022-05-14",37,95.1428571428571
"2327",4011,"2022-05-14",158,521.428571428571
"2328",4012,"2022-05-14",75,113.285714285714
"2329",5111,"2022-05-14",242,305
"2330",5113,"2022-05-14",223,301.285714285714
"2331",5114,"2022-05-14",66,111.142857142857
"2332",5116,"2022-05-14",119,152.857142857143
"2333",5117,"2022-05-14",84,75.1428571428571
"2334",5119,"2022-05-14",78,93.8571428571429
"2335",5124,"2022-05-14",1,280
"2336",5154,"2022-05-14",96,186.142857142857
"2337",5158,"2022-05-14",176,252.857142857143
"2338",5162,"2022-05-14",290,286.714285714286
"2339",5166,"2022-05-14",129,183.428571428571
"2340",5170,"2022-05-14",108,286.285714285714
"2341",5314,"2022-05-14",109,181.857142857143
"2342",5315,"2022-05-14",393,580
"2343",5316,"2022-05-14",45,84.5714285714286
"2344",5334,"2022-05-14",244,381.428571428571
"2345",5362,"2022-05-14",239,311.571428571429
"2346",5374,"2022-05-14",54,154.285714285714
"2347",5378,"2022-05-14",60,169
"2348",5382,"2022-05-14",226,302.571428571429
"2349",5512,"2022-05-14",57,71
"2350",5513,"2022-05-14",104,149
"2351",5515,"2022-05-14",174,250.571428571429
"2352",5558,"2022-05-14",1,201.428571428571
"2353",5562,"2022-05-14",335,337.857142857143
"2354",5566,"2022-05-14",52,491.571428571429
"2355",5711,"2022-05-14",267,237.571428571429
"2356",5754,"2022-05-14",170,226
"2357",5758,"2022-05-14",112,162.857142857143
"2358",5762,"2022-05-14",54,92.5714285714286
"2359",5766,"2022-05-14",267,240.285714285714
"2360",5774,"2022-05-14",91,241.571428571429
"2361",5913,"2022-05-14",170,481.285714285714
"2362",5915,"2022-05-14",121,148.428571428571
"2363",5954,"2022-05-14",91,226.142857142857
"2364",5974,"2022-05-14",114,199.285714285714
"2365",6411,"2022-05-14",1,155.285714285714
"2366",6412,"2022-05-14",243,544.571428571429
"2367",6413,"2022-05-14",43,80.8571428571429
"2368",6433,"2022-05-14",98,193.428571428571
"2369",6435,"2022-05-14",126,369.857142857143
"2370",6436,"2022-05-14",80,197.428571428571
"2371",6440,"2022-05-14",1,264.571428571429
"2372",6531,"2022-05-14",99,256.714285714286
"2373",6532,"2022-05-14",111,233.714285714286
"2374",6533,"2022-05-14",78,154.571428571429
"2375",6534,"2022-05-14",47,248
"2376",6611,"2022-05-14",215,248.571428571429
"2377",6631,"2022-05-14",133,209.142857142857
"2378",6633,"2022-05-14",520,465.571428571429
"2379",7111,"2022-05-14",21,66.1428571428571
"2380",7137,"2022-05-14",55,127.714285714286
"2381",7138,"2022-05-14",78,95.8571428571429
"2382",7143,"2022-05-14",119,157.428571428571
"2383",7232,"2022-05-14",50,57.5714285714286
"2384",7311,"2022-05-14",12,30.2857142857143
"2385",7313,"2022-05-14",2,32.5714285714286
"2386",7314,"2022-05-14",42,70.7142857142857
"2387",7318,"2022-05-14",12,29.1428571428571
"2388",7333,"2022-05-14",27,53.8571428571429
"2389",7338,"2022-05-14",49,96.5714285714286
"2390",8111,"2022-05-14",1,878.428571428571
"2391",8115,"2022-05-14",97,280
"2392",8116,"2022-05-14",2,320.285714285714
"2393",8117,"2022-05-14",41,121.714285714286
"2394",8118,"2022-05-14",152,306.285714285714
"2395",8119,"2022-05-14",14,248.857142857143
"2396",8125,"2022-05-14",1,210.714285714286
"2397",8126,"2022-05-14",17,75.8571428571429
"2398",8127,"2022-05-14",109,130.142857142857
"2399",8128,"2022-05-14",1,90.8571428571429
"2400",8135,"2022-05-14",26,89.1428571428571
"2401",8212,"2022-05-14",169,218.428571428571
"2402",8215,"2022-05-14",226,337.285714285714
"2403",8221,"2022-05-14",71,108
"2404",8222,"2022-05-14",106,205.428571428571
"2405",8226,"2022-05-14",283,411.142857142857
"2406",8311,"2022-05-14",143,181.571428571429
"2407",8315,"2022-05-14",140,195.857142857143
"2408",8316,"2022-05-14",76,116.285714285714
"2409",8317,"2022-05-14",139,270.571428571429
"2410",8325,"2022-05-14",31,53.4285714285714
"2411",8335,"2022-05-14",5,137.714285714286
"2412",8337,"2022-05-14",35,85.7142857142857
"2413",8415,"2022-05-14",87,173.857142857143
"2414",8416,"2022-05-14",3,188.857142857143
"2415",8421,"2022-05-14",1,58.8571428571429
"2416",8425,"2022-05-14",5,99.2857142857143
"2417",8426,"2022-05-14",3,131.142857142857
"2418",8435,"2022-05-14",89,131.428571428571
"2419",8437,"2022-05-14",19,96.8571428571429
"2420",9161,"2022-05-14",41,77.5714285714286
"2421",9162,"2022-05-14",797,1110.28571428571
"2422",9163,"2022-05-14",13,49
"2423",9171,"2022-05-14",21,105.714285714286
"2424",9172,"2022-05-14",44,58.5714285714286
"2425",9173,"2022-05-14",41,117.714285714286
"2426",9175,"2022-05-14",96,208.285714285714
"2427",9178,"2022-05-14",128,177.857142857143
"2428",9180,"2022-05-14",39,54.8571428571429
"2429",9181,"2022-05-14",90,115.714285714286
"2430",9183,"2022-05-14",78,110.142857142857
"2431",9184,"2022-05-14",161,295.714285714286
"2432",9185,"2022-05-14",38,91
"2433",9186,"2022-05-14",61,97.1428571428571
"2434",9187,"2022-05-14",93,247
"2435",9188,"2022-05-14",9,104.142857142857
"2436",9189,"2022-05-14",83,165
"2437",9190,"2022-05-14",2,129
"2438",9261,"2022-05-14",79,111.714285714286
"2439",9262,"2022-05-14",46,54.8571428571429
"2440",9271,"2022-05-14",58,90.7142857142857
"2441",9272,"2022-05-14",47,43
"2442",9273,"2022-05-14",62,93.7142857142857
"2443",9274,"2022-05-14",98,226.571428571429
"2444",9275,"2022-05-14",129,160.857142857143
"2445",9276,"2022-05-14",46,46.7142857142857
"2446",9277,"2022-05-14",49,76.7142857142857
"2447",9279,"2022-05-14",82,77.2857142857143
"2448",9361,"2022-05-14",19,22.7142857142857
"2449",9362,"2022-05-14",61,89.2857142857143
"2450",9363,"2022-05-14",6,27
"2451",9371,"2022-05-14",51,82.5714285714286
"2452",9374,"2022-05-14",24,70.7142857142857
"2453",9375,"2022-05-14",113,134.714285714286
"2454",9376,"2022-05-14",48,114.428571428571
"2455",9377,"2022-05-14",41,56.5714285714286
"2456",9461,"2022-05-14",37,49.4285714285714
"2457",9462,"2022-05-14",34,62.4285714285714
"2458",9463,"2022-05-14",12,24.1428571428571
"2459",9471,"2022-05-14",80,116.714285714286
"2460",9472,"2022-05-14",32,98.2857142857143
"2461",9473,"2022-05-14",51,51.4285714285714
"2462",9474,"2022-05-14",49,84.5714285714286
"2463",9476,"2022-05-14",18,40.5714285714286
"2464",9478,"2022-05-14",15,53.7142857142857
"2465",9479,"2022-05-14",46,56.1428571428571
"2466",9561,"2022-05-14",14,36.4285714285714
"2467",9562,"2022-05-14",40,63.2857142857143
"2468",9563,"2022-05-14",72,98.5714285714286
"2469",9564,"2022-05-14",331,305.428571428571
"2470",9565,"2022-05-14",21,27.4285714285714
"2471",9571,"2022-05-14",26,181.857142857143
"2472",9572,"2022-05-14",56,110.285714285714
"2473",9573,"2022-05-14",94,103.714285714286
"2474",9574,"2022-05-14",74,129.571428571429
"2475",9575,"2022-05-14",62,88.1428571428571
"2476",9576,"2022-05-14",66,109.857142857143
"2477",9577,"2022-05-14",82,95.1428571428571
"2478",9661,"2022-05-14",25,55.7142857142857
"2479",9662,"2022-05-14",19,25.4285714285714
"2480",9663,"2022-05-14",53,115
"2481",9671,"2022-05-14",49,152.714285714286
"2482",9675,"2022-05-14",36,67.2857142857143
"2483",9676,"2022-05-14",75,119.571428571429
"2484",9677,"2022-05-14",39,126.571428571429
"2485",9678,"2022-05-14",30,71.1428571428571
"2486",9679,"2022-05-14",83,176.285714285714
"2487",9761,"2022-05-14",124,219.857142857143
"2488",9763,"2022-05-14",11,50.8571428571429
"2489",9764,"2022-05-14",10,21
"2490",9773,"2022-05-14",58,102.571428571429
"2491",9774,"2022-05-14",23,100.714285714286
"2492",9778,"2022-05-14",2,109.714285714286
"2493",9780,"2022-05-14",14,120.428571428571
"2494",10042,"2022-05-14",51,64.2857142857143
"2495",10043,"2022-05-14",55,87.1428571428571
"2496",10044,"2022-05-14",120,140.285714285714
"2497",10045,"2022-05-14",58,106.428571428571
"2498",10046,"2022-05-14",44,78.2857142857143
"2499",11001,"2022-05-14",2,186.857142857143
"2500",11002,"2022-05-14",33,154.428571428571
"2501",11003,"2022-05-14",146,282.714285714286
"2502",11004,"2022-05-14",53,157.714285714286
"2503",11006,"2022-05-14",8,161.142857142857
"2504",11008,"2022-05-14",5,125.714285714286
"2505",11009,"2022-05-14",4,149.428571428571
"2506",11012,"2022-05-14",52,108.285714285714
"2507",12053,"2022-05-14",16,29.7142857142857
"2508",12054,"2022-05-14",2,107.142857142857
"2509",12063,"2022-05-14",28,51.4285714285714
"2510",12064,"2022-05-14",56,92.1428571428571
"2511",12066,"2022-05-14",2,55.1428571428571
"2512",12069,"2022-05-14",45,128
"2513",12071,"2022-05-14",2,48
"2514",12072,"2022-05-14",2,81.1428571428571
"2515",13004,"2022-05-14",1,54.2857142857143
"2516",13071,"2022-05-14",67,98.8571428571429
"2517",13075,"2022-05-14",1,110.571428571429
"2518",14521,"2022-05-14",8,109.142857142857
"2519",14523,"2022-05-14",58,85.8571428571429
"2520",14524,"2022-05-14",75,95.7142857142857
"2521",14612,"2022-05-14",127,256.428571428571
"2522",14625,"2022-05-14",25,107.571428571429
"2523",14626,"2022-05-14",9,56.5714285714286
"2524",14627,"2022-05-14",12,131.142857142857
"2525",14713,"2022-05-14",99,336.857142857143
"2526",15082,"2022-05-14",23,72.7142857142857
"2527",15088,"2022-05-14",19,120.285714285714
"2528",15089,"2022-05-14",40,79.5714285714286
"2529",15091,"2022-05-14",13,49.1428571428571
"2530",16062,"2022-05-14",8,16
"2531",16066,"2022-05-14",5,45.1428571428571
"2532",16068,"2022-05-14",6,12.2857142857143
"2533",16076,"2022-05-14",8,16.5714285714286
"2534",16077,"2022-05-14",12,25.8571428571429
"2535",11000,"2022-05-14",303,2084.42857142857
"2536",1001,"2022-05-13",84,115.142857142857
"2537",1002,"2022-05-13",186,260.285714285714
"2538",1003,"2022-05-13",223,294.285714285714
"2539",1004,"2022-05-13",62,88.5714285714286
"2540",1051,"2022-05-13",122,132.428571428571
"2541",1053,"2022-05-13",183,190.428571428571
"2542",1054,"2022-05-13",127,204.571428571429
"2543",1055,"2022-05-13",229,211
"2544",1056,"2022-05-13",345,298.857142857143
"2545",1057,"2022-05-13",139,167.142857142857
"2546",1058,"2022-05-13",308,421.142857142857
"2547",1059,"2022-05-13",245,206.714285714286
"2548",1060,"2022-05-13",246,287.142857142857
"2549",1061,"2022-05-13",117,201.571428571429
"2550",1062,"2022-05-13",286,309
"2551",2000,"2022-05-13",1580,1476
"2552",3101,"2022-05-13",235,307.428571428571
"2553",3102,"2022-05-13",60,83
"2554",3103,"2022-05-13",95,125.714285714286
"2555",3151,"2022-05-13",130,126.571428571429
"2556",3153,"2022-05-13",65,121
"2557",3154,"2022-05-13",58,71.4285714285714
"2558",3155,"2022-05-13",66,162.142857142857
"2559",3157,"2022-05-13",127,126.714285714286
"2560",3158,"2022-05-13",123,140.285714285714
"2561",3159,"2022-05-13",238,466.857142857143
"2562",3241,"2022-05-13",878,1005
"2563",3251,"2022-05-13",280,357.857142857143
"2564",3252,"2022-05-13",141,127.714285714286
"2565",3254,"2022-05-13",172,335
"2566",3255,"2022-05-13",106,81
"2567",3256,"2022-05-13",174,180.857142857143
"2568",3257,"2022-05-13",123,221
"2569",3351,"2022-05-13",141,194.285714285714
"2570",3352,"2022-05-13",205,290
"2571",3353,"2022-05-13",328,288.714285714286
"2572",3354,"2022-05-13",31,91.8571428571429
"2573",3355,"2022-05-13",153,191
"2574",3356,"2022-05-13",136,114.571428571429
"2575",3357,"2022-05-13",214,193.714285714286
"2576",3358,"2022-05-13",147,127.142857142857
"2577",3359,"2022-05-13",289,227.428571428571
"2578",3360,"2022-05-13",126,140.142857142857
"2579",3361,"2022-05-13",166,206.571428571429
"2580",3401,"2022-05-13",80,69.4285714285714
"2581",3402,"2022-05-13",47,37.1428571428571
"2582",3403,"2022-05-13",258,252.428571428571
"2583",3404,"2022-05-13",119,115.714285714286
"2584",3405,"2022-05-13",69,64.1428571428571
"2585",3451,"2022-05-13",302,228.857142857143
"2586",3452,"2022-05-13",166,226.285714285714
"2587",3453,"2022-05-13",239,248.571428571429
"2588",3454,"2022-05-13",561,451
"2589",3455,"2022-05-13",113,119
"2590",3456,"2022-05-13",210,157
"2591",3457,"2022-05-13",162,168.142857142857
"2592",3458,"2022-05-13",236,230.857142857143
"2593",3459,"2022-05-13",348,358.428571428571
"2594",3460,"2022-05-13",174,165.571428571429
"2595",3461,"2022-05-13",136,104.142857142857
"2596",3462,"2022-05-13",38,90.2857142857143
"2597",4011,"2022-05-13",385,555
"2598",4012,"2022-05-13",100,110.714285714286
"2599",5111,"2022-05-13",350,314.857142857143
"2600",5112,"2022-05-13",143,176.428571428571
"2601",5113,"2022-05-13",297,315.571428571429
"2602",5114,"2022-05-13",126,119.428571428571
"2603",5116,"2022-05-13",153,157.428571428571
"2604",5117,"2022-05-13",46,75.7142857142857
"2605",5119,"2022-05-13",80,92.4285714285714
"2606",5120,"2022-05-13",48,83.1428571428571
"2607",5122,"2022-05-13",99,136.571428571429
"2608",5124,"2022-05-13",284,324
"2609",5154,"2022-05-13",184,193
"2610",5158,"2022-05-13",270,257.571428571429
"2611",5162,"2022-05-13",356,294.714285714286
"2612",5166,"2022-05-13",244,189.714285714286
"2613",5170,"2022-05-13",270,286.428571428571
"2614",5314,"2022-05-13",204,186
"2615",5315,"2022-05-13",568,570.142857142857
"2616",5316,"2022-05-13",67,90.8571428571429
"2617",5334,"2022-05-13",371,375.857142857143
"2618",5358,"2022-05-13",238,311.857142857143
"2619",5362,"2022-05-13",237,310.714285714286
"2620",5366,"2022-05-13",166,214
"2621",5370,"2022-05-13",252,428.142857142857
"2622",5374,"2022-05-13",153,162.142857142857
"2623",5378,"2022-05-13",156,171.571428571429
"2624",5382,"2022-05-13",273,299.857142857143
"2625",5512,"2022-05-13",52,72.4285714285714
"2626",5513,"2022-05-13",146,145
"2627",5515,"2022-05-13",229,259.571428571429
"2628",5554,"2022-05-13",326,399.285714285714
"2629",5558,"2022-05-13",205,232.571428571429
"2630",5562,"2022-05-13",419,345.571428571429
"2631",5566,"2022-05-13",392,486.714285714286
"2632",5570,"2022-05-13",208,275.857142857143
"2633",5711,"2022-05-13",154,212.714285714286
"2634",5754,"2022-05-13",248,231.428571428571
"2635",5758,"2022-05-13",184,167.285714285714
"2636",5762,"2022-05-13",108,101.857142857143
"2637",5766,"2022-05-13",219,242.285714285714
"2638",5770,"2022-05-13",224,319
"2639",5774,"2022-05-13",335,273
"2640",5911,"2022-05-13",239,285.714285714286
"2641",5913,"2022-05-13",367,510.428571428571
"2642",5914,"2022-05-13",126,152.285714285714
"2643",5915,"2022-05-13",139,149.285714285714
"2644",5916,"2022-05-13",97,118
"2645",5954,"2022-05-13",251,229.285714285714
"2646",5958,"2022-05-13",195,292.428571428571
"2647",5962,"2022-05-13",318,450.285714285714
"2648",5966,"2022-05-13",67,121.142857142857
"2649",5970,"2022-05-13",221,312.857142857143
"2650",5974,"2022-05-13",257,206
"2651",5978,"2022-05-13",309,432.285714285714
"2652",6411,"2022-05-13",120,176.142857142857
"2653",6412,"2022-05-13",441,560.714285714286
"2654",6413,"2022-05-13",55,86
"2655",6414,"2022-05-13",194,285.428571428571
"2656",6431,"2022-05-13",265,321.428571428571
"2657",6432,"2022-05-13",227,310.857142857143
"2658",6433,"2022-05-13",158,199.714285714286
"2659",6434,"2022-05-13",201,278.428571428571
"2660",6435,"2022-05-13",359,404.428571428571
"2661",6436,"2022-05-13",134,199.571428571429
"2662",6437,"2022-05-13",87,86.2857142857143
"2663",6438,"2022-05-13",205,331.714285714286
"2664",6439,"2022-05-13",188,248.428571428571
"2665",6440,"2022-05-13",200,264.571428571429
"2666",6531,"2022-05-13",227,264.857142857143
"2667",6532,"2022-05-13",405,231.714285714286
"2668",6533,"2022-05-13",133,155.285714285714
"2669",6534,"2022-05-13",198,243.142857142857
"2670",6535,"2022-05-13",72,126.571428571429
"2671",6611,"2022-05-13",284,245.428571428571
"2672",6631,"2022-05-13",168,212.428571428571
"2673",6632,"2022-05-13",85,122.142857142857
"2674",6633,"2022-05-13",563,412.857142857143
"2675",6634,"2022-05-13",137,219.857142857143
"2676",6635,"2022-05-13",124,243.285714285714
"2677",6636,"2022-05-13",42,108.142857142857
"2678",7111,"2022-05-13",54,70.7142857142857
"2679",7131,"2022-05-13",63,88
"2680",7132,"2022-05-13",85,111
"2681",7133,"2022-05-13",90,149.714285714286
"2682",7134,"2022-05-13",45,67.4285714285714
"2683",7135,"2022-05-13",50,51.4285714285714
"2684",7137,"2022-05-13",101,133.571428571429
"2685",7138,"2022-05-13",85,103.714285714286
"2686",7140,"2022-05-13",99,402.142857142857
"2687",7141,"2022-05-13",90,132.571428571429
"2688",7143,"2022-05-13",75,161.571428571429
"2689",7211,"2022-05-13",61,78.7142857142857
"2690",7231,"2022-05-13",43,73.8571428571429
"2691",7232,"2022-05-13",41,56.5714285714286
"2692",7233,"2022-05-13",83,81.1428571428571
"2693",7235,"2022-05-13",89,99.8571428571429
"2694",7311,"2022-05-13",26,30
"2695",7312,"2022-05-13",87,106.857142857143
"2696",7313,"2022-05-13",52,35.4285714285714
"2697",7314,"2022-05-13",62,72.2857142857143
"2698",7315,"2022-05-13",136,166.428571428571
"2699",7316,"2022-05-13",26,37.2857142857143
"2700",7317,"2022-05-13",38,50.5714285714286
"2701",7318,"2022-05-13",27,29.5714285714286
"2702",7319,"2022-05-13",80,88.4285714285714
"2703",7320,"2022-05-13",17,36.1428571428571
"2704",7331,"2022-05-13",110,136.571428571429
"2705",7332,"2022-05-13",70,107.857142857143
"2706",7333,"2022-05-13",44,53.7142857142857
"2707",7334,"2022-05-13",41,99.8571428571429
"2708",7335,"2022-05-13",115,157.857142857143
"2709",7336,"2022-05-13",23,89.1428571428571
"2710",7337,"2022-05-13",126,82
"2711",7338,"2022-05-13",88,98.8571428571429
"2712",7339,"2022-05-13",69,165
"2713",7340,"2022-05-13",63,109.714285714286
"2714",8111,"2022-05-13",991,1001.57142857143
"2715",8115,"2022-05-13",306,284.571428571429
"2716",8116,"2022-05-13",269,321.857142857143
"2717",8117,"2022-05-13",114,125
"2718",8118,"2022-05-13",309,314.571428571429
"2719",8119,"2022-05-13",201,248.428571428571
"2720",8121,"2022-05-13",34,71.1428571428571
"2721",8125,"2022-05-13",218,216.428571428571
"2722",8126,"2022-05-13",121,75.7142857142857
"2723",8127,"2022-05-13",99,140.714285714286
"2724",8128,"2022-05-13",129,91.1428571428571
